student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1514,0.1428571428571428,0,0.7866666666666667,0.23214285714285715,0.3695652173913044,0,0.5209876543209875,0.4545454545454544,1.0,5,0.0,2.0,0,1,0.8252032520325203
S1515,0.2857142857142856,0,0.4,0.01785714285714286,0.41304347826086957,0,0.6567901234567901,0.6818181818181817,2.0,6,0.0,0.0,5,1,0.7628726287262872
S1516,1.0,1,0.7066666666666667,0.5178571428571429,0.41304347826086957,0,1.0,0.3030303030303029,2.0,3,1.0,0.0,4,1,0.7411924119241193
S1517,0.7142857142857144,0,0.7733333333333333,0.10714285714285714,0.3478260869565218,0,0.3555555555555556,0.39393939393939387,1.0,6,1.0,2.0,5,0,1.0
S1518,1.0,0,0.6666666666666666,0.4642857142857143,0.673913043478261,0,0.8716049382716049,0.22727272727272724,0.0,0,1.0,2.0,4,0,0.7235772357723578
S1519,0.1428571428571428,1,0.38666666666666666,0.3928571428571429,0.3695652173913044,1,0.9753086419753085,0.31818181818181807,2.0,2,1.0,1.0,6,0,0.6097560975609757
S1520,1.0,0,0.5466666666666666,0.5892857142857143,0.13043478260869565,1,0.4740740740740741,0.2878787878787878,2.0,2,1.0,2.0,0,0,0.49457994579945813
S1521,0.8571428571428572,1,0.4666666666666667,0.375,0.30434782608695654,0,0.560493827160494,0.6818181818181817,1.0,1,0.0,2.0,2,0,0.5149051490514907
S1522,0.7142857142857144,0,0.28,0.375,0.4347826086956522,0,0.37283950617283934,0.37878787878787873,1.0,0,0.0,2.0,5,1,0.24254742547425484
S1524,0.1428571428571428,0,0.22666666666666666,0.5178571428571429,0.5434782608695653,0,0.6197530864197529,0.42424242424242414,2.0,0,1.0,1.0,6,1,0.1856368563685637
S1525,0.8571428571428572,1,0.7066666666666667,0.5178571428571429,0.19565217391304351,0,0.7925925925925923,0.27272727272727265,2.0,4,0.0,0.0,3,0,0.7845528455284552
S1526,0.2857142857142856,0,0.3733333333333333,0.5535714285714286,0.9782608695652175,0,0.8987654320987657,0.46969696969696956,1.0,2,0.0,2.0,2,0,0.19647696476964777
S1527,0.1428571428571428,0,0.5066666666666666,0.125,0.45652173913043487,0,0.4444444444444444,0.606060606060606,2.0,5,1.0,2.0,9,0,0.7533875338753386
S1528,0.1428571428571428,1,0.52,0.6071428571428571,0.6956521739130436,0,0.14320987654320994,0.2878787878787878,1.0,6,0.0,1.0,8,1,0.6883468834688347
S1529,0.1428571428571428,0,0.41333333333333333,0.5714285714285715,0.3478260869565218,0,0.6246913580246911,0.6515151515151514,1.0,6,2.0,2.0,0,0,0.5352303523035231
S1530,0.0,1,0.5866666666666667,0.23214285714285715,0.5217391304347826,0,0.7012345679012348,0.34848484848484845,2.0,2,2.0,2.0,7,1,0.7411924119241193
S1531,1.0,0,0.3733333333333333,0.3928571428571429,0.5869565217391305,0,0.691358024691358,0.409090909090909,2.0,0,0.0,2.0,0,1,0.28726287262872635
S1532,0.0,1,0.64,0.44642857142857145,0.673913043478261,1,0.5481481481481483,0.5909090909090906,1.0,5,0.0,2.0,4,1,0.7696476964769647
S1533,0.0,1,0.2,0.4107142857142857,0.6521739130434783,0,0.6592592592592594,0.37878787878787873,1.0,1,0.0,2.0,9,0,0.3794037940379405
S1534,0.2857142857142856,1,0.49333333333333335,0.5178571428571429,0.6086956521739131,0,1.0,0.49999999999999983,2.0,6,1.0,1.0,7,0,0.7628726287262872
S1535,0.7142857142857144,0,0.8533333333333334,0.75,0.32608695652173914,1,0.7234567901234565,0.4393939393939393,1.0,0,0.0,2.0,5,0,0.7967479674796749
S1536,1.0,1,0.26666666666666666,0.6785714285714286,0.2608695652173913,0,0.5382716049382714,0.53030303030303,2.0,1,1.0,2.0,6,1,0.19241192411924118
S1537,0.8571428571428572,0,0.3333333333333333,0.16071428571428573,0.47826086956521746,1,0.5061728395061729,0.06060606060606061,2.0,5,1.0,1.0,7,0,0.443089430894309
S1538,0.5714285714285716,1,0.5733333333333333,0.5714285714285715,0.6086956521739131,0,0.5876543209876544,0.16666666666666657,0.0,2,0.0,0.0,5,0,0.5596205962059622
S1539,0.1428571428571428,1,0.5066666666666666,0.7321428571428571,0.3478260869565218,0,1.0,0.606060606060606,2.0,4,0.0,2.0,5,1,0.7425474254742548
S1540,0.8571428571428572,0,0.5333333333333333,0.5357142857142857,0.6521739130434783,0,0.5851851851851855,0.6818181818181817,2.0,3,1.0,1.0,5,1,0.6571815718157181
S1541,0.1428571428571428,0,0.56,0.6785714285714286,0.7391304347826088,1,0.6246913580246911,0.3333333333333333,2.0,2,0.0,2.0,4,0,0.5582655826558267
S1542,0.2857142857142856,1,0.6,0.8750000000000001,0.1739130434782609,0,0.5111111111111113,0.4545454545454544,2.0,1,1.0,0.0,7,0,0.6233062330623307
S1543,0.1428571428571428,0,0.6933333333333334,0.6607142857142858,0.19565217391304351,0,0.9012345679012346,0.5606060606060606,2.0,0,0.0,0.0,1,0,0.6897018970189701
S1544,0.0,0,0.5466666666666666,0.5,0.3478260869565218,0,1.0,0.6212121212121211,0.0,6,1.0,1.0,6,0,0.8360433604336044
S1545,1.0,0,0.41333333333333333,0.6785714285714286,0.45652173913043487,0,0.7407407407407409,0.1363636363636363,1.0,5,2.0,1.0,3,1,0.37804878048780494
S1546,0.5714285714285716,1,0.6,0.4821428571428572,0.2608695652173913,1,0.6493827160493826,0.3333333333333333,2.0,2,2.0,2.0,0,1,0.49728997289972904
S1547,0.4285714285714284,1,0.84,0.44642857142857145,0.7173913043478262,0,0.6395061728395062,0.4393939393939393,1.0,6,0.0,2.0,4,0,0.9403794037940378
S1548,0.1428571428571428,0,0.43999999999999995,0.375,0.5,0,0.041975308641975406,0.6212121212121211,0.0,6,0.0,0.0,2,0,0.5542005420054201
S1549,0.8571428571428572,1,0.26666666666666666,0.7857142857142858,0.39130434782608703,0,0.8148148148148149,0.9545454545454544,2.0,4,1.0,1.0,3,0,0.34281842818428193
S1550,0.0,0,0.6933333333333334,0.26785714285714285,0.04347826086956522,1,0.6617283950617283,0.4545454545454544,2.0,5,0.0,1.0,6,0,0.9715447154471546
S1551,0.4285714285714284,0,0.43999999999999995,0.7678571428571428,0.08695652173913045,1,0.7358024691358023,0.24242424242424238,0.0,1,0.0,1.0,4,0,0.5528455284552847
S1552,0.5714285714285716,0,0.02666666666666667,0.5535714285714286,0.45652173913043487,1,0.45432098765432105,0.5757575757575757,2.0,5,2.0,2.0,3,1,0.07181571815718163
S1553,0.4285714285714284,0,0.64,0.14285714285714288,0.0,0,0.5358024691358025,0.7424242424242422,2.0,5,0.0,1.0,0,0,0.8373983739837398
S1555,1.0,1,0.4533333333333333,0.0,0.3478260869565218,0,0.8814814814814818,0.3333333333333333,2.0,3,0.0,1.0,9,1,0.7750677506775068
S1557,0.7142857142857144,1,0.5066666666666666,0.6428571428571429,0.9347826086956522,0,1.0,0.6212121212121211,0.0,1,1.0,0.0,6,1,0.5921409214092141
S1558,1.0,1,0.6133333333333333,0.32142857142857145,0.3478260869565218,0,0.7358024691358023,0.31818181818181807,1.0,0,0.0,1.0,0,1,0.459349593495935
S1559,0.7142857142857144,0,0.3733333333333333,0.4642857142857143,0.3695652173913044,0,0.31358024691358044,0.5757575757575757,1.0,6,0.0,2.0,3,0,0.5975609756097562
S1560,0.4285714285714284,0,0.5733333333333333,0.8571428571428571,0.6304347826086957,1,0.5975308641975308,0.6818181818181817,1.0,3,0.0,2.0,8,0,0.7262872628726287
S1562,0.8571428571428572,0,0.6133333333333333,0.21428571428571427,0.0,0,0.08888888888888902,0.4848484848484848,2.0,3,0.0,1.0,5,0,0.8875338753387534
S1563,0.8571428571428572,1,0.5866666666666667,0.7678571428571428,0.0,1,1.0,0.4393939393939393,1.0,3,2.0,1.0,1,0,0.5948509485094851
S1564,0.4285714285714284,1,0.28,0.8750000000000001,0.23913043478260873,0,0.8024691358024691,0.7272727272727271,2.0,3,0.0,1.0,3,0,0.478319783197832
S1565,0.1428571428571428,0,0.6799999999999999,0.44642857142857145,0.5217391304347826,0,0.7604938271604937,0.27272727272727265,0.0,0,2.0,2.0,5,0,0.7195121951219512
S1566,0.1428571428571428,1,0.36000000000000004,0.6607142857142858,0.5,0,0.6716049382716052,0.5757575757575757,0.0,5,0.0,2.0,3,1,0.5108401084010841
S1567,1.0,1,0.6266666666666667,0.7321428571428571,0.6521739130434783,0,0.288888888888889,0.2575757575757575,2.0,3,1.0,0.0,9,1,0.9065040650406504
S1568,0.8571428571428572,1,0.5466666666666666,0.28571428571428575,0.10869565217391305,0,0.5111111111111113,0.6969696969696968,0.0,5,0.0,0.0,6,1,0.8617886178861789
S1569,0.8571428571428572,1,0.84,0.3392857142857143,0.0,0,0.837037037037037,0.4545454545454544,1.0,6,0.0,2.0,2,1,1.0
S1570,0.7142857142857144,1,0.4266666666666667,0.7142857142857143,0.5869565217391305,0,0.37037037037037046,0.7272727272727271,2.0,6,2.0,2.0,5,1,0.4823848238482385
S1571,0.2857142857142856,1,0.4,0.8035714285714286,0.19565217391304351,0,0.004938271604938427,0.5909090909090906,1.0,1,2.0,2.0,3,1,0.34281842818428193
S1572,0.0,1,0.4666666666666667,0.5714285714285715,0.0,0,0.5728395061728397,0.27272727272727265,2.0,4,0.0,2.0,2,0,0.4634146341463415
S1573,0.1428571428571428,1,0.4,0.25,0.4347826086956522,0,0.5950617283950614,0.7575757575757573,1.0,5,1.0,2.0,2,0,0.5555555555555556
S1575,0.7142857142857144,1,0.14666666666666667,0.3392857142857143,0.3695652173913044,0,0.8098765432098767,0.6666666666666665,1.0,4,2.0,2.0,2,1,0.29945799457994576
S1576,0.5714285714285716,1,0.2533333333333333,0.375,0.28260869565217395,0,0.7876543209876545,0.3636363636363635,1.0,3,0.0,2.0,9,0,0.48102981029810304
S1577,0.7142857142857144,0,0.2533333333333333,0.5178571428571429,0.3478260869565218,1,0.6938271604938269,0.4393939393939393,1.0,4,1.0,2.0,0,1,0.2466124661246613
S1578,0.1428571428571428,1,0.6533333333333333,0.7857142857142858,0.30434782608695654,1,0.925925925925926,0.53030303030303,1.0,4,0.0,1.0,2,0,0.6910569105691058
S1579,0.1428571428571428,0,0.8133333333333332,0.625,0.06521739130434782,1,0.2543209876543209,0.37878787878787873,2.0,3,0.0,1.0,8,1,1.0
S1580,0.7142857142857144,0,0.43999999999999995,0.5357142857142857,0.2173913043478261,0,0.7530864197530867,0.8030303030303028,2.0,5,2.0,1.0,3,0,0.6341463414634148
S1581,0.0,1,0.4266666666666667,0.5535714285714286,0.5217391304347826,0,0.7851851851851852,0.53030303030303,1.0,3,0.0,1.0,2,0,0.5731707317073171
S1582,0.4285714285714284,1,0.48,0.4642857142857143,0.47826086956521746,0,0.32345679012345663,0.015151515151515083,1.0,1,0.0,2.0,7,0,0.47154471544715454
S1583,0.1428571428571428,0,0.6933333333333334,0.5714285714285715,0.4347826086956522,0,0.2592592592592593,0.5606060606060606,1.0,2,1.0,0.0,0,1,0.6002710027100271
S1584,0.7142857142857144,0,0.28,0.0,0.15217391304347827,0,0.4444444444444444,0.4393939393939393,2.0,0,1.0,1.0,4,0,0.3563685636856369
S1585,0.8571428571428572,1,0.52,0.375,0.3478260869565218,0,0.4666666666666668,0.4848484848484848,2.0,3,0.0,2.0,0,0,0.4959349593495935
S1586,0.7142857142857144,0,0.6666666666666666,0.5,0.0,1,0.8148148148148149,0.4393939393939393,1.0,3,0.0,0.0,6,1,0.7764227642276422
S1587,0.2857142857142856,1,0.5733333333333333,0.19642857142857145,0.4347826086956522,0,0.4790123456790125,0.6515151515151514,2.0,4,2.0,1.0,4,0,0.6124661246612468
S1589,0.5714285714285716,1,0.6666666666666666,0.4107142857142857,0.04347826086956522,0,0.4790123456790125,0.5454545454545452,0.0,6,1.0,2.0,0,0,0.6666666666666667
S1590,0.0,0,0.0,0.8214285714285714,0.2608695652173913,0,0.9061728395061728,0.4393939393939393,0.0,6,1.0,1.0,6,0,0.2140921409214092
S1591,1.0,0,0.6,0.7857142857142858,0.47826086956521746,0,0.6320987654320986,0.49999999999999983,1.0,4,0.0,2.0,0,0,0.5121951219512195
S1592,0.5714285714285716,0,0.3333333333333333,0.3392857142857143,0.6956521739130436,1,0.5851851851851855,0.49999999999999983,1.0,5,2.0,1.0,2,0,0.459349593495935
S1593,0.4285714285714284,0,0.10666666666666667,0.4107142857142857,0.28260869565217395,1,0.6024691358024694,0.34848484848484845,0.0,3,1.0,2.0,5,0,0.11517615176151769
S1594,0.4285714285714284,1,0.5733333333333333,0.42857142857142855,0.2173913043478261,1,0.9481481481481482,0.606060606060606,2.0,3,0.0,1.0,5,0,0.8373983739837398
S1595,0.4285714285714284,1,0.7466666666666666,0.35714285714285715,0.0,0,0.4444444444444444,0.5909090909090906,1.0,4,1.0,1.0,6,0,1.0
S1596,0.5714285714285716,1,0.43999999999999995,0.4821428571428572,0.41304347826086957,0,0.9555555555555557,0.7727272727272727,1.0,3,1.0,0.0,0,0,0.5406504065040649
S1597,0.8571428571428572,1,0.6533333333333333,0.28571428571428575,0.8695652173913044,0,0.6814814814814816,0.7272727272727271,1.0,5,1.0,0.0,6,0,0.9390243902439024
S1598,0.4285714285714284,0,0.7866666666666667,0.19642857142857145,0.45652173913043487,1,0.5901234567901237,0.37878787878787873,0.0,2,2.0,1.0,1,1,0.8157181571815719
S1599,0.7142857142857144,1,0.7333333333333333,0.5714285714285715,0.39130434782608703,0,1.0,0.6515151515151514,1.0,0,0.0,0.0,5,0,0.6924119241192412
S1600,0.5714285714285716,1,0.8,0.5892857142857143,0.47826086956521746,0,0.36790123456790136,0.3333333333333333,1.0,0,0.0,1.0,7,1,0.8672086720867209
S1602,0.4285714285714284,0,0.48,0.6428571428571429,0.19565217391304351,0,0.32592592592592595,0.409090909090909,0.0,2,0.0,1.0,9,1,0.6327913279132793
S1603,0.7142857142857144,0,0.14666666666666667,0.30357142857142855,0.5869565217391305,0,0.8641975308641974,0.31818181818181807,1.0,3,0.0,1.0,2,0,0.13008130081300812
S1605,0.2857142857142856,1,0.29333333333333333,0.625,0.39130434782608703,0,1.0,0.015151515151515083,2.0,6,1.0,2.0,7,0,0.5609756097560976
S1606,0.8571428571428572,1,0.9066666666666666,0.44642857142857145,0.15217391304347827,0,0.9308641975308642,0.18181818181818182,2.0,1,1.0,0.0,3,0,0.9065040650406504
S1607,1.0,0,0.4266666666666667,0.5357142857142857,0.6956521739130436,0,0.5802469135802468,0.46969696969696956,0.0,3,1.0,1.0,7,1,0.424119241192412
S1608,0.4285714285714284,0,0.49333333333333335,0.3392857142857143,0.5434782608695653,0,0.5382716049382714,0.5151515151515149,1.0,2,1.0,2.0,4,1,0.4728997289972901
S1609,1.0,1,0.5733333333333333,0.4107142857142857,0.2608695652173913,0,0.2172839506172839,0.4393939393939393,0.0,5,0.0,0.0,4,0,0.6937669376693767
S1610,0.5714285714285716,0,0.48,0.4107142857142857,0.6304347826086957,0,1.0,0.212121212121212,1.0,2,2.0,2.0,2,0,0.5880758807588076
S1611,0.1428571428571428,1,0.8,0.28571428571428575,0.28260869565217395,0,0.7456790123456791,0.34848484848484845,1.0,6,0.0,0.0,6,0,1.0
S1612,0.4285714285714284,1,0.3466666666666667,0.4107142857142857,0.19565217391304351,0,0.508641975308642,0.5757575757575757,1.0,0,2.0,2.0,8,0,0.5840108401084012
S1613,0.1428571428571428,0,0.5066666666666666,0.10714285714285714,0.2173913043478261,0,0.9580246913580246,0.606060606060606,1.0,3,1.0,1.0,8,0,0.8062330623306233
S1614,0.7142857142857144,0,0.32,0.3392857142857143,0.0,0,0.3901234567901235,0.49999999999999983,2.0,6,0.0,2.0,0,0,0.3753387533875339
S1615,0.2857142857142856,0,0.2,0.3928571428571429,0.5,0,0.7308641975308641,0.7121212121212119,1.0,0,1.0,1.0,0,0,0.2371273712737128
S1616,0.0,1,0.3466666666666667,0.3928571428571429,0.0,0,0.5876543209876544,0.5757575757575757,1.0,1,1.0,2.0,9,0,0.7195121951219512
S1617,1.0,0,0.4533333333333333,0.3928571428571429,0.08695652173913045,0,0.7876543209876545,0.3636363636363635,1.0,5,0.0,0.0,4,0,0.6111111111111112
S1618,0.8571428571428572,1,0.38666666666666666,0.42857142857142855,0.0,0,0.6148148148148151,0.4545454545454544,2.0,0,1.0,1.0,0,1,0.4769647696476966
S1619,0.2857142857142856,1,0.3333333333333333,0.5535714285714286,0.3695652173913044,0,0.27160493827160503,0.24242424242424238,2.0,1,0.0,2.0,3,0,0.2560975609756098
S1620,0.4285714285714284,0,0.18666666666666665,0.625,0.3478260869565218,0,0.6493827160493826,0.4848484848484848,1.0,2,0.0,1.0,0,0,0.18428184281842824
S1621,0.1428571428571428,0,0.4533333333333333,0.30357142857142855,0.30434782608695654,0,0.8888888888888888,0.6969696969696968,2.0,0,2.0,2.0,1,0,0.6029810298102982
S1622,0.8571428571428572,0,0.16,0.19642857142857145,0.15217391304347827,0,0.6222222222222222,0.6212121212121211,1.0,0,1.0,1.0,1,1,0.1273712737127372
S1623,0.1428571428571428,0,0.6133333333333333,0.21428571428571427,0.10869565217391305,0,0.822222222222222,0.7575757575757573,2.0,4,2.0,2.0,3,0,0.9051490514905149
S1624,0.5714285714285716,0,0.48,0.3392857142857143,0.5,0,0.37037037037037046,0.4393939393939393,2.0,5,1.0,1.0,7,1,0.7723577235772359
S1625,0.1428571428571428,0,0.17333333333333334,0.375,0.2608695652173913,0,0.6222222222222222,0.7424242424242422,0.0,5,0.0,2.0,1,1,0.2764227642276424
S1626,0.5714285714285716,1,0.4,0.28571428571428575,0.45652173913043487,0,0.4765432098765432,0.46969696969696956,2.0,6,1.0,2.0,8,1,0.6043360433604337
S1627,0.7142857142857144,1,0.32,0.16071428571428573,0.1739130434782609,0,0.8148148148148149,0.7727272727272727,1.0,2,1.0,1.0,8,0,0.7059620596205962
S1628,0.8571428571428572,1,0.5333333333333333,0.35714285714285715,0.4347826086956522,0,0.6370370370370368,0.49999999999999983,1.0,4,2.0,2.0,1,1,0.6029810298102982
S1629,0.8571428571428572,1,0.7333333333333333,0.4821428571428572,0.6956521739130436,1,0.8000000000000003,0.6212121212121211,1.0,6,0.0,2.0,0,0,0.7642276422764227
S1630,0.0,0,0.09333333333333332,0.5714285714285715,0.5217391304347826,0,0.8987654320987657,0.7727272727272727,2.0,1,2.0,1.0,9,1,0.3265582655826558
S1631,0.4285714285714284,0,0.49333333333333335,0.32142857142857145,0.28260869565217395,0,0.8000000000000003,0.46969696969696956,1.0,6,2.0,2.0,9,0,0.7411924119241193
S1632,0.5714285714285716,1,0.43999999999999995,0.35714285714285715,0.45652173913043487,0,0.6962962962962962,0.5454545454545452,0.0,1,1.0,0.0,8,1,0.6666666666666667
S1633,0.0,1,0.6,0.25,0.32608695652173914,0,0.382716049382716,0.7272727272727271,2.0,2,2.0,2.0,1,1,0.7791327913279134
S1634,0.1428571428571428,0,0.5066666666666666,0.44642857142857145,0.39130434782608703,0,0.6296296296296298,0.46969696969696956,0.0,5,0.0,1.0,7,0,0.6856368563685638
S1635,0.1428571428571428,1,0.32,0.26785714285714285,0.30434782608695654,0,0.49876543209876556,0.2575757575757575,0.0,1,2.0,0.0,2,0,0.2655826558265583
S1636,0.0,0,0.4,0.5714285714285715,0.3478260869565218,0,0.545679012345679,0.8939393939393936,1.0,2,1.0,1.0,0,1,0.43631436314363153
S1637,0.8571428571428572,0,0.30666666666666664,0.07142857142857144,0.4347826086956522,0,0.5382716049382714,0.409090909090909,1.0,6,0.0,2.0,0,1,0.5975609756097562
S1638,0.1428571428571428,0,0.6799999999999999,0.375,0.15217391304347827,1,0.3876543209876544,0.53030303030303,1.0,1,2.0,2.0,9,1,0.9918699186991871
S1639,1.0,0,0.4666666666666667,0.5178571428571429,0.15217391304347827,0,0.14567901234567926,0.7121212121212119,0.0,3,0.0,2.0,1,0,0.49728997289972904
S1640,0.7142857142857144,0,0.8533333333333334,0.4821428571428572,0.06521739130434782,1,0.46419753086419746,0.39393939393939387,2.0,0,0.0,1.0,6,0,0.97289972899729
S1642,1.0,0,0.32,0.5178571428571429,0.10869565217391305,0,0.2962962962962963,0.5454545454545452,1.0,5,0.0,2.0,1,1,0.3279132791327914
S1643,0.0,0,0.16,0.23214285714285715,0.4347826086956522,0,0.634567901234568,0.16666666666666657,1.0,6,0.0,2.0,3,0,0.3143631436314363
S1644,1.0,1,0.10666666666666667,0.42857142857142855,0.1739130434782609,0,1.0,0.4545454545454544,1.0,3,1.0,1.0,1,1,0.12330623306233063
S1645,0.5714285714285716,0,0.14666666666666667,0.07142857142857144,0.5217391304347826,1,0.8814814814814818,0.5454545454545452,2.0,2,0.0,1.0,0,1,0.2723577235772358
S1646,0.5714285714285716,0,0.52,0.42857142857142855,0.39130434782608703,0,1.0,0.4545454545454544,0.0,2,0.0,1.0,2,0,0.5718157181571817
S1647,0.0,0,0.5733333333333333,0.26785714285714285,0.0,0,0.7259259259259259,0.212121212121212,0.0,6,0.0,1.0,3,0,0.7859078590785908
S1648,1.0,0,0.14666666666666667,0.6428571428571429,0.5434782608695653,0,0.9185185185185185,0.7878787878787876,2.0,3,0.0,2.0,9,1,0.3848238482384824
S1649,0.5714285714285716,0,0.64,0.32142857142857145,0.5869565217391305,0,0.4518518518518517,0.5151515151515149,1.0,6,1.0,1.0,4,0,0.8373983739837398
S1650,0.8571428571428572,0,0.3733333333333333,0.42857142857142855,0.15217391304347827,0,0.47160493827160477,0.7575757575757573,1.0,0,1.0,2.0,4,0,0.478319783197832
S1652,0.8571428571428572,0,0.7866666666666667,0.8214285714285714,0.19565217391304351,0,0.9234567901234567,0.3333333333333333,2.0,4,1.0,1.0,9,0,1.0
S1653,0.5714285714285716,0,0.64,0.375,0.41304347826086957,0,1.0,0.5454545454545452,1.0,1,0.0,2.0,7,0,0.7642276422764227
S1654,0.7142857142857144,0,0.41333333333333333,0.8392857142857143,0.08695652173913045,0,0.49382716049382713,0.4545454545454544,2.0,4,2.0,2.0,8,0,0.6138211382113823
S1655,0.5714285714285716,0,0.29333333333333333,0.625,0.0,0,0.5679012345679011,0.2878787878787878,0.0,0,1.0,1.0,6,0,0.42547425474254746
S1656,0.8571428571428572,1,0.04,0.5535714285714286,0.30434782608695654,1,0.4444444444444444,0.7727272727272727,2.0,3,1.0,2.0,4,0,0.1341463414634147
S1657,0.2857142857142856,0,0.32,0.5178571428571429,0.3695652173913044,0,0.7234567901234565,0.39393939393939387,1.0,1,1.0,1.0,8,1,0.5582655826558267
S1658,0.4285714285714284,0,0.4266666666666667,0.5357142857142857,0.30434782608695654,1,0.9061728395061728,0.16666666666666657,2.0,3,2.0,2.0,7,0,0.6585365853658536
S1659,0.1428571428571428,1,0.26666666666666666,0.03571428571428572,0.10869565217391305,0,0.19999999999999996,0.7424242424242422,2.0,4,1.0,1.0,9,1,0.6422764227642277
S1660,1.0,0,0.43999999999999995,0.3928571428571429,0.30434782608695654,0,0.7308641975308641,0.409090909090909,2.0,2,0.0,2.0,8,1,0.7222222222222223
S1661,0.2857142857142856,1,0.48,0.625,0.45652173913043487,0,0.560493827160494,0.39393939393939387,2.0,3,1.0,0.0,9,0,0.491869918699187
S1662,0.5714285714285716,1,0.4266666666666667,0.42857142857142855,0.39130434782608703,0,0.6567901234567901,0.18181818181818182,1.0,4,0.0,1.0,7,1,0.6788617886178863
S1663,0.7142857142857144,0,0.3333333333333333,0.14285714285714288,0.4347826086956522,0,0.7432098765432098,0.8181818181818179,1.0,4,0.0,2.0,5,0,0.6693766937669376
S1664,0.0,1,0.5066666666666666,0.42857142857142855,0.23913043478260873,0,0.5827160493827162,0.27272727272727265,1.0,4,0.0,2.0,3,0,0.5176151761517616
S1665,0.5714285714285716,0,0.56,0.8035714285714286,0.673913043478261,0,0.6049382716049383,0.5151515151515149,2.0,2,0.0,1.0,8,0,0.6653116531165311
S1666,0.7142857142857144,0,0.2533333333333333,0.7142857142857143,0.10869565217391305,1,0.577777777777778,0.6666666666666665,2.0,2,0.0,1.0,8,1,0.3279132791327914
S1667,0.4285714285714284,0,0.7466666666666666,0.42857142857142855,0.5,0,0.869135802469136,0.5757575757575757,1.0,6,0.0,1.0,9,1,1.0
S1668,0.5714285714285716,1,0.4533333333333333,0.6428571428571429,0.673913043478261,0,0.7333333333333334,0.4848484848484848,2.0,2,1.0,2.0,9,0,0.6802168021680217
S1669,0.8571428571428572,1,0.4666666666666667,0.375,0.5,0,0.6839506172839509,0.19696969696969685,2.0,1,1.0,2.0,8,0,0.5921409214092141
S1670,0.0,0,0.6133333333333333,0.08928571428571429,0.3478260869565218,0,0.3160493827160493,0.34848484848484845,2.0,2,2.0,2.0,9,1,0.8495934959349594
S1672,0.7142857142857144,0,0.6533333333333333,0.7857142857142858,0.6304347826086957,0,0.8518518518518516,0.3636363636363635,1.0,2,1.0,2.0,2,0,0.5853658536585367
S1673,0.7142857142857144,1,0.52,0.3928571428571429,0.04347826086956522,0,0.6395061728395062,0.53030303030303,0.0,3,2.0,1.0,5,1,0.7953929539295395
S1674,0.4285714285714284,0,0.3466666666666667,0.3928571428571429,0.15217391304347827,0,0.7925925925925923,0.6212121212121211,0.0,2,0.0,0.0,5,0,0.5067750677506775
S1675,0.5714285714285716,0,0.5333333333333333,0.375,0.30434782608695654,0,1.0,0.6818181818181817,1.0,1,1.0,2.0,5,0,0.7588075880758809
S1676,0.4285714285714284,0,0.24,0.8571428571428571,0.6956521739130436,0,0.88641975308642,0.27272727272727265,2.0,4,1.0,2.0,4,0,0.15176151761517614
S1677,1.0,1,0.49333333333333335,0.8035714285714286,0.47826086956521746,0,0.6518518518518519,0.8939393939393936,2.0,3,0.0,2.0,4,0,0.6449864498644986
S1678,0.1428571428571428,0,0.4666666666666667,0.9285714285714286,0.15217391304347827,1,0.5037037037037038,0.6363636363636362,2.0,0,2.0,2.0,1,1,0.36856368563685643
S1679,0.1428571428571428,0,0.4266666666666667,0.4107142857142857,0.32608695652173914,0,0.0,0.49999999999999983,2.0,2,1.0,2.0,6,0,0.5149051490514907
S1681,0.5714285714285716,1,0.09333333333333332,0.125,0.2173913043478261,0,0.5481481481481483,0.9242424242424241,0.0,6,0.0,1.0,2,0,0.34281842818428193
S1682,0.8571428571428572,0,0.36000000000000004,0.7678571428571428,0.6304347826086957,0,0.7259259259259259,0.24242424242424238,0.0,4,0.0,1.0,7,0,0.36856368563685643
S1683,0.4285714285714284,0,0.48,0.19642857142857145,0.06521739130434782,1,0.5925925925925926,0.4545454545454544,1.0,4,0.0,2.0,3,0,0.6910569105691058
S1684,0.0,1,0.49333333333333335,0.5,0.7826086956521741,0,0.5506172839506172,0.06060606060606061,1.0,3,1.0,2.0,3,1,0.45528455284552843
S1685,0.7142857142857144,0,0.26666666666666666,0.21428571428571427,0.5869565217391305,0,0.19012345679012355,0.53030303030303,0.0,6,1.0,1.0,7,0,0.3956639566395664
S1686,0.7142857142857144,0,0.7200000000000001,0.32142857142857145,0.6521739130434783,1,0.3975308641975308,0.5606060606060606,1.0,0,0.0,1.0,0,0,0.5921409214092141
S1687,0.5714285714285716,1,0.29333333333333333,0.26785714285714285,0.28260869565217395,1,0.748148148148148,0.49999999999999983,0.0,5,2.0,1.0,8,0,0.6151761517615175
S1688,0.8571428571428572,1,0.6666666666666666,0.32142857142857145,0.3478260869565218,0,1.0,0.37878787878787873,2.0,6,0.0,0.0,6,0,0.9037940379403795
S1689,0.1428571428571428,0,0.5466666666666666,0.3392857142857143,0.04347826086956522,0,0.6049382716049383,0.12121212121212116,1.0,6,0.0,2.0,1,0,0.6260162601626018
